fitness_score,loc,lloc,sloc,comment,multi,blank,avg_cyclomatic_complexity,maintainability_index,halstead_h1,halstead_h2,halstead_N1,halstead_N2,halstead_vocabulary,halstead_length,halstead_volume,halstead_difficulty,halstead_effort,halstead_time,halstead_bugs
2.0063138640588503,42,27,25,10,0,9,0.0,81.53409693035718,5,14,9,18,19,27,114.6940428629768,3.2142857142857144,368.65942348813974,20.48107908267443,0.03823134762099227
1.9361677479266934,82,50,49,14,6,17,14.0,71.13589058779301,8,35,25,50,43,75,406.96985660265733,5.714285714285714,2325.5420377294704,129.19677987385947,0.13565661886755245
1.8432353376998099,47,34,31,12,0,8,5.0,79.59794505877524,4,14,8,16,18,24,100.07820003461549,2.2857142857142856,228.75017150769253,12.708342861538474,0.0333594000115385
1.7771073243143396,60,43,43,15,0,9,0.0,75.16293922486963,6,17,11,22,23,33,149.27754454988144,3.8823529411764706,579.5481141348338,32.19711745193521,0.04975918151662715
1.6675916849793366,55,37,36,4,6,10,7.0,77.86919204667477,5,10,6,12,15,18,70.32403072095333,3.0,210.97209216286,11.720671786825555,0.02344134357365111
1.6675916849793366,63,37,45,5,0,14,3.0,71.44606962078747,4,10,5,10,14,15,57.110323830864054,2.0,114.22064766172811,6.345591536762672,0.019036774610288017
1.6675916849793366,50,33,31,11,0,10,0.0,80.1314127648697,4,11,7,14,15,21,82.0447025077789,2.5454545454545454,208.84106092889172,11.602281162716206,0.02734823416925963
5.2148140080969645,73,40,52,11,0,14,10.0,71.97624170411959,6,19,12,24,25,36,167.17882283189007,3.789473684210526,633.5197496787413,35.19554164881896,0.05572627427729669
5.127218581110546,73,39,49,13,0,14,8.0,74.8949541465991,7,16,10,20,23,30,135.7068586817104,4.375,593.717506732483,32.98430592958239,0.04523561956057014
4.89169075846944,38,23,23,10,0,7,0.0,85.95270294103729,4,10,5,10,14,15,57.110323830864054,2.0,114.22064766172811,6.345591536762672,0.019036774610288017
4.89169075846944,56,38,36,13,0,11,0.0,77.27672711264704,6,16,10,20,22,30,133.78294855911892,3.75,501.68605709669595,27.87144761648311,0.044594316186372975
4.89169075846944,61,32,40,11,0,10,2.0,80.49830993955649,4,7,5,10,11,15,51.89147427955947,2.857142857142857,148.26135508445563,8.236741949136423,0.01729715809318649
4.89169075846944,80,42,52,14,0,16,7.0,74.2372535670924,6,15,11,22,21,33,144.94647495169912,4.4,637.7644897874761,35.431360543748674,0.048315491650566374
4.475847315384492,40,23,23,12,0,7,0.0,85.18198253757686,5,13,7,14,18,21,87.56842503028855,2.6923076923076925,235.76114431231534,13.097841350684185,0.029189475010096184
3.6039194625908078,53,34,31,10,7,12,12.0,77.91664428445937,5,21,15,30,26,45,211.51978731634918,3.5714285714285716,755.4278118441042,41.9682117691169,0.07050659577211639
3.393578855694097,48,29,29,12,0,8,0.0,81.13985339219118,6,16,9,18,22,27,120.40465370320703,3.375,406.3657062483237,22.57587256935132,0.04013488456773568
3.272579439001505,62,39,39,17,0,12,0.0,76.87459661145844,10,23,13,25,33,38,191.68697653562123,5.434782608695652,1041.777046389246,57.87650257718033,0.06389565884520708
3.1929503260501697,96,55,67,21,0,16,13.0,67.31825285246917,9,51,38,75,60,113,667.4786373037626,6.617647058823529,4417.138040980782,245.39655783226564,0.2224928791012542
3.1929503260501697,62,45,46,17,0,12,18.0,71.35075300274411,6,30,24,48,36,72,372.23460010384645,4.8,1786.7260804984628,99.26256002769237,0.12407820003461548
3.1739229166980913,78,46,54,16,0,12,10.0,71.29153904433878,9,25,19,38,34,57,289.9853819512694,6.84,1983.5000125466827,110.19444514148238,0.09666179398375646
3.1530203120841596,156,96,114,32,0,25,0.0,54.76092303851894,15,127,90,184,142,274,1959.030710744283,10.866141732283465,21287.10536084339,1182.6169644912995,0.653010236914761
3.1264159455558955,176,101,122,33,0,29,0.0,53.2273688454588,16,128,85,174,144,259,1857.010575373559,10.875,20194.990007187454,1121.943889288192,0.6190035251245197
2.994726193578027,45,27,25,13,0,10,0.0,81.88078146131345,7,17,10,20,24,30,137.5488750216347,4.117647058823529,566.3777206773193,31.46542892651774,0.04584962500721157
2.8995624757572944,65,34,42,11,0,12,4.0,76.36632315056288,7,16,10,20,23,30,135.7068586817104,4.375,593.717506732483,32.98430592958239,0.04523561956057014
2.812390820346396,46,30,28,15,0,9,0.0,80.97060324521858,5,15,10,20,20,30,129.65784284662087,3.3333333333333335,432.19280948873626,24.010711638263125,0.043219280948873624
2.7570066755888254,166,96,113,31,6,27,44.0,55.184202765687544,16,122,82,168,138,250,1777.1311141945425,11.01639344262295,19577.575553093975,1087.6430862829986,0.5923770380648475
2.7007165541047797,59,31,40,13,0,10,0.0,77.69331817995442,8,19,13,26,27,39,185.4406125843753,5.473684210526316,1015.0433530934226,56.39129739407903,0.061813537528125094
2.6947223221957617,55,40,40,14,0,8,0.0,75.48705423956281,7,19,12,24,26,36,169.21582985307933,4.421052631578948,748.1120898767718,41.56178277093177,0.05640527661769311
2.611019720685997,194,124,141,25,4,27,55.0,46.42151334643967,17,179,120,246,196,366,2786.9838029461657,11.681564245810057,32556.330346147668,1808.685019230426,0.9289946009820552
2.599978695743248,63,37,46,9,0,13,10.0,72.46902515564568,5,17,11,22,22,33,147.1612434150308,3.235294117647059,476.1099051662762,26.450550287015343,0.04905374780501027
2.599978695743248,65,38,47,10,0,13,10.0,72.54766143270282,6,18,12,24,24,36,165.05865002596164,4.0,660.2346001038466,36.679700005769256,0.05501955000865388
2.599978695743248,65,39,48,10,0,13,12.0,71.35495671601025,5,20,14,28,25,42,195.04195997053841,3.5,682.6468598968845,37.92482554982692,0.06501398665684614
5.2148140080969645,73,40,52,11,0,14,10.0,71.97624170411959,6,19,12,24,25,36,167.17882283189007,3.789473684210526,633.5197496787413,35.19554164881896,0.05572627427729669
5.127218581110546,73,39,49,13,0,14,8.0,74.8949541465991,7,16,10,20,23,30,135.7068586817104,4.375,593.717506732483,32.98430592958239,0.04523561956057014
5.127218581110546,73,39,49,13,0,14,8.0,74.8949541465991,7,16,10,20,23,30,135.7068586817104,4.375,593.717506732483,32.98430592958239,0.04523561956057014
4.89169075846944,38,23,23,10,0,7,0.0,85.95270294103729,4,10,5,10,14,15,57.110323830864054,2.0,114.22064766172811,6.345591536762672,0.019036774610288017
4.89169075846944,56,38,36,13,0,11,0.0,77.27672711264704,6,16,10,20,22,30,133.78294855911892,3.75,501.68605709669595,27.87144761648311,0.044594316186372975
4.89169075846944,61,32,40,11,0,10,2.0,80.49830993955649,4,7,5,10,11,15,51.89147427955947,2.857142857142857,148.26135508445563,8.236741949136423,0.01729715809318649
4.89169075846944,80,42,52,14,0,16,7.0,74.2372535670924,6,15,11,22,21,33,144.94647495169912,4.4,637.7644897874761,35.431360543748674,0.048315491650566374
4.89169075846944,87,59,57,26,0,16,0.0,70.30030745812154,10,35,25,49,45,74,406.39712912839593,7.0,2844.7799038987714,158.0433279943762,0.1354657097094653
4.89169075846944,64,45,43,20,0,11,0.0,75.94108051089404,6,18,12,24,24,36,165.05865002596164,4.0,660.2346001038466,36.679700005769256,0.05501955000865388
4.861945714497812,54,35,35,19,0,9,0.0,76.33407398524938,8,28,20,40,36,60,310.19550008653874,5.714285714285714,1772.5457147802215,98.47476193223453,0.10339850002884625
4.85325910036141,59,42,43,12,0,11,15.0,71.3183021883838,5,29,19,38,34,57,289.9853819512694,3.2758620689655173,949.9521132886412,52.77511740492451,0.09666179398375646
4.765077909120132,57,35,37,17,0,9,0.0,76.77138170426755,9,25,17,34,34,51,259.4606049037673,6.12,1587.898902011056,88.21660566728089,0.08648686830125578
4.475847315384492,40,23,23,12,0,7,0.0,85.18198253757686,5,13,7,14,18,21,87.56842503028855,2.6923076923076925,235.76114431231534,13.097841350684185,0.029189475010096184
4.322891015484403,65,33,42,17,0,12,0.0,78.29888712342962,8,21,13,26,29,39,189.46125880997533,4.9523809523809526,938.2843293446398,52.12690718581332,0.06315375293665844
3.6686377934102508,81,41,51,12,0,18,10.0,72.31154036585308,7,19,13,26,26,39,183.31714900750262,4.7894736842105265,877.9926610359337,48.77737005755187,0.061105716335834205
3.6039194625908078,53,34,31,10,7,12,12.0,77.91664428445937,5,21,15,30,26,45,211.51978731634918,3.5714285714285716,755.4278118441042,41.9682117691169,0.07050659577211639
3.393578855694097,48,29,29,12,0,8,0.0,81.13985339219118,6,16,9,18,22,27,120.40465370320703,3.375,406.3657062483237,22.57587256935132,0.04013488456773568
3.272579439001505,62,39,39,17,0,12,0.0,76.87459661145844,10,23,13,25,33,38,191.68697653562123,5.434782608695652,1041.777046389246,57.87650257718033,0.06389565884520708
3.272579439001505,95,62,61,29,0,16,4.0,68.8029096730969,12,46,30,59,58,89,521.3603085663539,7.695652173913044,4012.2075920106363,222.9004217783687,0.17378676952211797
3.1929503260501697,96,55,67,21,0,16,13.0,67.31825285246917,9,51,38,75,60,113,667.4786373037626,6.617647058823529,4417.138040980782,245.39655783226564,0.2224928791012542
3.1929503260501697,62,45,46,17,0,12,18.0,71.35075300274411,6,30,24,48,36,72,372.23460010384645,4.8,1786.7260804984628,99.26256002769237,0.12407820003461548
3.1929503260501697,64,47,48,19,0,12,20.0,70.61122955388943,6,33,27,54,39,81,428.11757972784216,4.909090909090909,2101.6681186639526,116.75933992577514,0.14270585990928072
3.1739229166980913,78,46,54,16,0,12,10.0,71.29153904433878,9,25,19,38,34,57,289.9853819512694,6.84,1983.5000125466827,110.19444514148238,0.09666179398375646
3.1739229166980913,67,46,43,16,0,12,10.0,72.74709221264466,9,25,19,38,34,57,289.9853819512694,6.84,1983.5000125466827,110.19444514148238,0.09666179398375646
3.1530203120841596,156,96,114,32,0,25,0.0,54.76092303851894,15,127,90,184,142,274,1959.030710744283,10.866141732283465,21287.10536084339,1182.6169644912995,0.653010236914761
6.78008301784965,51,33,33,17,0,9,0.0,77.65584574586359,8,25,17,34,33,51,257.2641000872811,5.44,1399.5167044748093,77.75092802637829,0.0857547000290937
5.2148140080969645,73,40,52,11,0,14,10.0,71.97624170411959,6,19,12,24,25,36,167.17882283189007,3.789473684210526,633.5197496787413,35.19554164881896,0.05572627427729669
5.127218581110546,73,39,49,13,0,14,8.0,74.8949541465991,7,16,10,20,23,30,135.7068586817104,4.375,593.717506732483,32.98430592958239,0.04523561956057014
5.127218581110546,73,39,49,13,0,14,8.0,74.8949541465991,7,16,10,20,23,30,135.7068586817104,4.375,593.717506732483,32.98430592958239,0.04523561956057014
5.026731225252669,56,32,29,10,7,13,7.0,80.2159644198841,7,19,11,21,26,32,150.41407098051496,3.8684210526315788,581.8649587930447,32.32583104405804,0.05013802366017166
4.89169075846944,38,23,23,10,0,7,0.0,85.95270294103729,4,10,5,10,14,15,57.110323830864054,2.0,114.22064766172811,6.345591536762672,0.019036774610288017
4.89169075846944,56,38,36,13,0,11,0.0,77.27672711264704,6,16,10,20,22,30,133.78294855911892,3.75,501.68605709669595,27.87144761648311,0.044594316186372975
4.89169075846944,61,32,40,11,0,10,2.0,80.49830993955649,4,7,5,10,11,15,51.89147427955947,2.857142857142857,148.26135508445563,8.236741949136423,0.01729715809318649
4.89169075846944,80,42,52,14,0,16,7.0,74.2372535670924,6,15,11,22,21,33,144.94647495169912,4.4,637.7644897874761,35.431360543748674,0.048315491650566374
4.89169075846944,87,59,57,26,0,16,0.0,70.30030745812154,10,35,25,49,45,74,406.39712912839593,7.0,2844.7799038987714,158.0433279943762,0.1354657097094653
4.89169075846944,64,45,43,20,0,11,0.0,75.94108051089404,6,18,12,24,24,36,165.05865002596164,4.0,660.2346001038466,36.679700005769256,0.05501955000865388
4.89169075846944,58,38,36,19,0,11,0.0,77.86666608452266,8,19,12,24,27,36,171.1759500778849,5.052631578947368,864.8890109198394,48.049389495546635,0.05705865002596163
4.861945714497812,54,35,35,19,0,9,0.0,76.33407398524938,8,28,20,40,36,60,310.19550008653874,5.714285714285714,1772.5457147802215,98.47476193223453,0.10339850002884625
4.85325910036141,59,42,43,12,0,11,15.0,71.3183021883838,5,29,19,38,34,57,289.9853819512694,3.2758620689655173,949.9521132886412,52.77511740492451,0.09666179398375646
4.765077909120132,57,35,37,17,0,9,0.0,76.77138170426755,9,25,17,34,34,51,259.4606049037673,6.12,1587.898902011056,88.21660566728089,0.08648686830125578
4.548450882090423,72,48,48,25,0,13,0.0,71.90680581058739,11,36,26,51,47,77,427.7033415791781,7.791666666666667,3332.521869804429,185.14010387802384,0.14256778052639268
4.475847315384492,40,23,23,12,0,7,0.0,85.18198253757686,5,13,7,14,18,21,87.56842503028855,2.6923076923076925,235.76114431231534,13.097841350684185,0.029189475010096184
4.322891015484403,65,33,42,17,0,12,0.0,78.29888712342962,8,21,13,26,29,39,189.46125880997533,4.9523809523809526,938.2843293446398,52.12690718581332,0.06315375293665844
4.2913157410760805,86,46,56,18,0,15,9.0,73.29159407924645,8,22,14,28,30,42,206.0894050155578,5.090909090909091,1049.1824255337488,58.28791252965271,0.06869646833851926
4.045519860320544,68,35,45,9,0,15,7.0,74.69416781567826,6,13,8,16,19,24,101.95026032264605,3.6923076923076925,376.43173042207775,20.912873912337652,0.03398342010754868
3.812640188024219,97,67,65,32,0,17,0.0,67.40144844939465,12,44,34,67,56,101,586.542847127818,9.136363636363637,5358.868739667792,297.714929981544,0.19551428237593935
3.6686377934102508,81,41,51,12,0,18,10.0,72.31154036585308,7,19,13,26,26,39,183.31714900750262,4.7894736842105265,877.9926610359337,48.77737005755187,0.061105716335834205
3.6039194625908078,53,34,31,10,7,12,12.0,77.91664428445937,5,21,15,30,26,45,211.51978731634918,3.5714285714285716,755.4278118441042,41.9682117691169,0.07050659577211639
3.393578855694097,48,29,29,12,0,8,0.0,81.13985339219118,6,16,9,18,22,27,120.40465370320703,3.375,406.3657062483237,22.57587256935132,0.04013488456773568
3.272579439001505,62,39,39,17,0,12,0.0,76.87459661145844,10,23,13,25,33,38,191.68697653562123,5.434782608695652,1041.777046389246,57.87650257718033,0.06389565884520708
7.428397518917852,81,41,51,15,0,16,8.0,75.58640750659308,6,15,9,18,21,27,118.59257041502654,3.6,426.93325349409554,23.718514083005307,0.03953085680500885
7.344784073489383,76,41,51,13,0,15,8.0,74.1172729820989,7,16,10,20,23,30,135.7068586817104,4.375,593.717506732483,32.98430592958239,0.04523561956057014
7.344784073489383,66,36,48,10,0,11,8.0,74.11808292855636,7,15,9,18,22,27,120.40465370320703,4.2,505.69954555346953,28.094419197414975,0.04013488456773568
7.09448616551143,115,62,82,21,0,19,0.0,65.50972940719883,11,40,25,51,51,76,431.1043259898337,7.0125,3023.1190860037086,167.95106033353937,0.14370144199661122
6.78008301784965,51,33,33,17,0,9,0.0,77.65584574586359,8,25,17,34,33,51,257.2641000872811,5.44,1399.5167044748093,77.75092802637829,0.0857547000290937
6.78008301784965,74,41,51,14,0,14,11.0,72.3272864481366,8,25,17,34,33,51,257.2641000872811,5.44,1399.5167044748093,77.75092802637829,0.0857547000290937
5.767127027452535,62,35,35,20,0,14,0.0,77.38454815969448,8,25,16,32,33,48,242.13091772920575,5.12,1239.7102987735334,68.87279437630741,0.08071030590973526
5.66705710388567,68,35,45,9,0,15,7.0,74.69416781567826,6,13,8,16,19,24,101.95026032264605,3.6923076923076925,376.43173042207775,20.912873912337652,0.03398342010754868
5.525648460663531,60,39,40,10,0,12,9.0,72.8111677032273,9,24,15,29,33,44,221.95334125177195,5.4375,1206.87129305651,67.04840516980612,0.07398444708392399
5.510917826422662,50,33,33,16,0,9,0.0,76.94980811322182,8,28,20,40,36,60,310.19550008653874,5.714285714285714,1772.5457147802215,98.47476193223453,0.10339850002884625
5.382097071164624,58,35,37,18,0,9,0.0,76.8955834719346,9,27,17,34,36,51,263.6661750735579,5.666666666666667,1494.1083254168282,83.00601807871267,0.0878887250245193
5.2772989540555555,62,40,37,14,7,12,13.0,75.30589685036688,8,28,19,37,36,56,289.5158000807695,5.285714285714286,1530.2978004269246,85.01654446816248,0.09650526669358983
5.216558633470512,74,41,51,10,0,15,10.0,70.49012707858127,8,22,14,28,30,42,206.0894050155578,5.090909090909091,1049.1824255337488,58.28791252965271,0.06869646833851926
5.2148140080969645,73,40,52,11,0,14,10.0,71.97624170411959,6,19,12,24,25,36,167.17882283189007,3.789473684210526,633.5197496787413,35.19554164881896,0.05572627427729669
5.127218581110546,73,39,49,13,0,14,8.0,74.8949541465991,7,16,10,20,23,30,135.7068586817104,4.375,593.717506732483,32.98430592958239,0.04523561956057014
